,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density
54872,ID54873,1.18648083518768,0.09,0.644230769230769,C14,7788.0
54873,ID54874,0.269565916526319,0.06,0.317307692307692,C15,290.0
54874,ID54875,0.020170536820086,0.0,0.423076923076923,C1,4990.0
54875,ID54876,0.915744523169246,0.0,0.413461538461538,C3,4076.0
54876,ID54877,0.828698676474549,0.01,0.548076923076923,C3,4076.0
54877,ID54878,0.112859486887857,0.01,0.394230769230769,C7,6112.0
54878,ID54879,0.095164773156096,0.06,0.317307692307692,C2,27003.0
54879,ID54880,0.156522183663368,0.0,0.403846153846154,C3,4076.0
54880,ID54881,0.318627732537566,0.11,0.711538461538462,C5,34738.0
54881,ID54882,0.021727855438523,0.04,0.644230769230769,C7,6112.0
54882,ID54883,0.268073148770829,0.15,0.548076923076923,C8,8794.0
54883,ID54884,0.237114608222713,0.11,0.615384615384615,C18,35036.0
54884,ID54885,0.644219192844099,0.1,0.317307692307692,C7,6112.0
54885,ID54886,0.775061547960593,0.13,0.548076923076923,C1,4990.0
54886,ID54887,0.187189703368765,0.15,0.288461538461538,C8,8794.0
54887,ID54888,0.436332643836791,0.11,0.403846153846154,C2,27003.0
54888,ID54889,0.340312112485314,0.05,0.528846153846154,C5,34738.0
54889,ID54890,0.093006334759561,0.01,0.346153846153846,C5,34738.0
54890,ID54891,0.964232729371971,0.23,0.288461538461538,C2,27003.0
54891,ID54892,1.1141563449299,0.16,0.480769230769231,C2,27003.0
54892,ID54893,1.22452434335497,0.12,0.644230769230769,C13,5410.0
54893,ID54894,1.0529893120661,0.02,0.711538461538462,C3,4076.0
54894,ID54895,0.559596117893487,0.02,0.307692307692308,C2,27003.0
54895,ID54896,1.14048968958106,0.08,0.288461538461538,C15,290.0
54896,ID54897,0.799947132399439,0.15,0.432692307692308,C8,8794.0
54897,ID54898,1.20244112008266,0.11,0.394230769230769,C12,34791.0
54898,ID54899,0.437234997330764,0.04,0.586538461538462,C3,4076.0
54899,ID54900,0.74401381593432,0.12,0.432692307692308,C8,8794.0
54900,ID54901,1.24508749335518,0.11,0.576923076923077,C8,8794.0
54901,ID54902,1.18829760964276,0.04,0.326923076923077,C2,27003.0
54902,ID54903,0.084382401440582,0.02,0.538461538461538,C5,34738.0
54903,ID54904,1.05030974802879,0.07,0.721153846153846,C11,6108.0
54904,ID54905,1.05499329832018,0.05,0.307692307692308,C2,27003.0
54905,ID54906,1.09728715139013,0.09,0.365384615384615,C14,7788.0
54906,ID54907,0.250110278364232,0.14,0.519230769230769,C5,34738.0
54907,ID54908,1.0814233452733,0.03,0.432692307692308,C3,4076.0
54908,ID54909,1.15542760083762,0.06,0.375,C14,7788.0
54909,ID54910,0.095522004414949,0.09,0.346153846153846,C8,8794.0
54910,ID54911,0.113230202637849,0.03,0.298076923076923,C5,34738.0
54911,ID54912,0.299719400809239,0.01,0.432692307692308,C19,27742.0
54912,ID54913,0.202548856289501,0.01,0.288461538461538,C8,8794.0
54913,ID54914,0.479080689714681,0.1,0.442307692307692,C3,4076.0
54914,ID54915,0.022597619915532,0.07,0.365384615384615,C8,8794.0
54915,ID54916,0.470123068897999,0.14,0.538461538461538,C5,34738.0
54916,ID54917,1.11025811668641,0.07,0.375,C13,5410.0
54917,ID54918,0.085170900009416,0.06,0.336538461538461,C5,34738.0
54918,ID54919,0.261764138239728,0.05,0.663461538461538,C8,8794.0
54919,ID54920,0.722626319749351,0.04,0.307692307692308,C5,34738.0
54920,ID54921,0.068948278513686,0.05,0.509615384615385,C8,8794.0
54921,ID54922,0.094992595659376,0.1,0.75,C10,73430.0
54922,ID54923,0.598086201076949,0.03,0.442307692307692,C13,5410.0
54923,ID54924,0.363962446352999,0.12,0.826923076923077,C8,8794.0
54924,ID54925,0.905907035747203,0.1,0.442307692307692,C13,5410.0
54925,ID54926,1.15238665368732,0.21,0.432692307692308,C8,8794.0
54926,ID54927,1.00912996787488,0.16,0.403846153846154,C7,6112.0
54927,ID54928,0.233821186253936,0.09,0.317307692307692,C6,13051.0
54928,ID54929,0.586773259628866,0.15,0.548076923076923,C8,8794.0
54929,ID54930,0.279014701722602,0.03,0.355769230769231,C10,73430.0
54930,ID54931,0.751162763967616,0.04,0.432692307692308,C3,4076.0
54931,ID54932,1.21522605530881,0.12,0.346153846153846,C10,73430.0
54932,ID54933,0.818044257067735,0.03,0.528846153846154,C3,4076.0
54933,ID54934,0.57820878387417,0.03,0.336538461538461,C3,4076.0
54934,ID54935,0.651326724731374,0.05,0.365384615384615,C5,34738.0
54935,ID54936,1.21760109037551,0.05,0.663461538461538,C11,6108.0
54936,ID54937,0.095433232384593,0.1,0.596153846153846,C8,8794.0
54937,ID54938,0.399161319809931,0.12,0.384615384615385,C8,8794.0
54938,ID54939,0.212159515088184,0.05,0.451923076923077,C5,34738.0
54939,ID54940,0.002928215075014,0.08,0.490384615384615,C5,34738.0
54940,ID54941,0.246105067658182,0.1,0.5,C5,34738.0
54941,ID54942,1.02495659849106,0.04,0.586538461538462,C5,34738.0
54942,ID54943,0.724481965850611,0.06,0.442307692307692,C1,4990.0
54943,ID54944,1.18898084723386,0.1,0.528846153846154,C21,3264.0
54944,ID54945,0.604233259111707,0.05,0.336538461538461,C2,27003.0
54945,ID54946,0.086949210842453,0.14,0.326923076923077,C17,65567.0
54946,ID54947,1.04208831327868,0.04,0.307692307692308,C3,4076.0
54947,ID54948,1.07364837319459,0.1,0.682692307692308,C10,73430.0
54948,ID54949,0.24156525221415,0.03,0.298076923076923,C16,16206.0
54949,ID54950,1.2036620270451,0.0,0.355769230769231,C19,27742.0
54950,ID54951,0.613386248505171,0.1,0.548076923076923,C14,7788.0
54951,ID54952,1.13345489895438,0.02,0.307692307692308,C8,8794.0
54952,ID54953,0.069324750918976,0.09,0.413461538461538,C3,4076.0
54953,ID54954,1.23401480982896,0.04,0.442307692307692,C3,4076.0
54954,ID54955,0.907809719045981,0.11,0.605769230769231,C5,34738.0
54955,ID54956,0.882757633575161,0.05,0.394230769230769,C8,8794.0
54956,ID54957,1.23094803099275,0.03,0.423076923076923,C12,34791.0
54957,ID54958,0.073455457311289,0.02,0.509615384615385,C5,34738.0
54958,ID54959,0.092522866947431,0.0,0.471153846153846,C4,21622.0
54959,ID54960,0.002815811525409,0.06,0.326923076923077,C8,8794.0
54960,ID54961,0.082113349705834,0.15,0.615384615384615,C9,17804.0
54961,ID54962,1.23628779554316,0.08,0.307692307692308,C2,27003.0
54962,ID54963,0.178416615235386,0.14,0.346153846153846,C8,8794.0
54963,ID54964,0.551933067047006,0.13,0.605769230769231,C8,8794.0
54964,ID54965,0.948753211010546,0.08,0.403846153846154,C8,8794.0
54965,ID54966,0.093497759254907,0.09,0.355769230769231,C9,17804.0
54966,ID54967,0.757284065242586,0.0,0.5,C3,4076.0
54967,ID54968,0.07215156816921,0.19,0.413461538461538,C11,6108.0
54968,ID54969,0.498703712537753,0.0,0.548076923076923,C9,17804.0
54969,ID54970,0.088646652564699,0.04,0.355769230769231,C5,34738.0
54970,ID54971,0.490328321188956,0.07,0.432692307692308,C14,7788.0
54971,ID54972,0.14024763797877,0.15,0.548076923076923,C8,8794.0
54972,ID54973,0.817810021171064,0.02,0.605769230769231,C9,17804.0
54973,ID54974,1.14472494363908,0.01,0.557692307692308,C9,17804.0
54974,ID54975,1.07948531988436,0.04,0.336538461538461,C14,7788.0
54975,ID54976,1.1001300054938,0.11,0.682692307692308,C19,27742.0
54976,ID54977,0.744100481833635,0.13,0.846153846153846,C3,4076.0
54977,ID54978,0.913062056470189,0.11,0.375,C2,27003.0
54978,ID54979,0.964512945519053,0.02,0.461538461538462,C3,4076.0
54979,ID54980,0.715718446623533,0.0,0.788461538461538,C9,17804.0
54980,ID54981,0.085005488183494,0.26,0.307692307692308,C10,73430.0
54981,ID54982,0.597655752442498,0.04,0.605769230769231,C14,7788.0
54982,ID54983,0.587649693605438,0.15,0.471153846153846,C8,8794.0
54983,ID54984,0.443319237151631,0.1,0.326923076923077,C16,16206.0
54984,ID54985,0.169002998480724,0.07,0.548076923076923,C17,65567.0
54985,ID54986,0.249333144047725,0.14,0.298076923076923,C13,5410.0
54986,ID54987,1.01315874626209,0.12,0.403846153846154,C8,8794.0
54987,ID54988,1.01877746524916,0.13,0.807692307692308,C12,34791.0
54988,ID54989,1.14423877171286,0.05,0.365384615384615,C8,8794.0
54989,ID54990,0.281670561932074,0.03,0.682692307692308,C14,7788.0
54990,ID54991,0.948130148484688,0.18,0.586538461538462,C2,27003.0
54991,ID54992,1.13225393313968,0.09,0.634615384615385,C1,4990.0
54992,ID54993,0.049049818418444,0.03,0.326923076923077,C13,5410.0
54993,ID54994,0.767342509006253,0.11,0.346153846153846,C12,34791.0
54994,ID54995,0.925680322293526,0.03,0.490384615384615,C6,13051.0
54995,ID54996,0.740486913802033,0.07,0.519230769230769,C8,8794.0
54996,ID54997,0.689228245180435,0.1,0.5,C8,8794.0
54997,ID54998,0.398467970616117,0.03,0.307692307692308,C8,8794.0
54998,ID54999,0.289125480346253,0.08,0.317307692307692,C2,27003.0
54999,ID55000,0.193989278059201,0.3,0.307692307692308,C20,20905.0
55000,ID55001,1.20030015842421,0.02,0.432692307692308,C4,21622.0
55001,ID55002,0.690180763967484,0.01,0.442307692307692,C9,17804.0
55002,ID55003,1.13718344737309,0.09,0.442307692307692,C3,4076.0
55003,ID55004,0.074127916628203,0.05,0.307692307692308,C4,21622.0
55004,ID55005,1.20233521518666,0.24,0.307692307692308,C2,27003.0
55005,ID55006,1.21777967256032,0.08,0.461538461538462,C2,27003.0
55006,ID55007,0.271070361502157,0.1,0.346153846153846,C15,290.0
55007,ID55008,0.75859956930711,0.03,0.326923076923077,C9,17804.0
55008,ID55009,1.01819663437562,0.13,0.528846153846154,C8,8794.0
55009,ID55010,0.564363048499924,0.12,0.336538461538461,C10,73430.0
55010,ID55011,1.10911826857632,0.04,0.394230769230769,C3,4076.0
55011,ID55012,0.873562716706583,0.08,0.365384615384615,C12,34791.0
55012,ID55013,0.679113263801779,0.08,0.384615384615385,C10,73430.0
55013,ID55014,1.08701246113132,0.03,0.461538461538462,C8,8794.0
55014,ID55015,0.327699954124199,0.05,0.307692307692308,C15,290.0
55015,ID55016,0.125505856247684,0.15,0.346153846153846,C2,27003.0
55016,ID55017,0.301404272830515,0.06,0.5,C3,4076.0
55017,ID55018,0.011148141135873,0.0,0.576923076923077,C8,8794.0
55018,ID55019,0.068653463539693,0.13,0.413461538461538,C2,27003.0
55019,ID55020,0.083332148614324,0.13,0.423076923076923,C8,8794.0
55020,ID55021,1.10556099424342,0.12,0.5,C14,7788.0
55021,ID55022,0.907453198075435,0.15,0.451923076923077,C2,27003.0
55022,ID55023,0.282468065603166,0.02,0.451923076923077,C12,34791.0
55023,ID55024,1.05232475553922,0.05,0.509615384615385,C13,5410.0
55024,ID55025,0.042150386105265,0.0,0.605769230769231,C3,4076.0
55025,ID55026,1.17756851904073,0.08,0.826923076923077,C14,7788.0
55026,ID55027,1.00120780772521,0.02,0.423076923076923,C1,4990.0
55027,ID55028,0.089399571101943,0.09,0.394230769230769,C1,4990.0
55028,ID55029,1.15457824870938,0.11,0.740384615384615,C14,7788.0
55029,ID55030,1.22847640724304,0.15,0.605769230769231,C13,5410.0
55030,ID55031,0.036146648636547,0.01,0.403846153846154,C2,27003.0
55031,ID55032,1.15571671497206,0.07,0.653846153846154,C11,6108.0
55032,ID55033,0.543888600715326,0.01,0.701923076923077,C5,34738.0
55033,ID55034,0.024580813246245,0.15,0.375,C5,34738.0
55034,ID55035,0.331127605650717,0.0,0.365384615384615,C8,8794.0
55035,ID55036,1.03721178397334,0.15,0.442307692307692,C5,34738.0
55036,ID55037,0.652833342223049,0.01,0.346153846153846,C13,5410.0
55037,ID55038,0.728471375686994,0.03,0.528846153846154,C2,27003.0
55038,ID55039,0.595560854035995,0.11,0.365384615384615,C3,4076.0
55039,ID55040,0.798840156035678,0.01,0.326923076923077,C9,17804.0
55040,ID55041,0.099000333423356,0.01,0.288461538461538,C3,4076.0
55041,ID55042,0.335057675449743,0.13,0.288461538461538,C2,27003.0
55042,ID55043,0.17412435361298,0.1,0.461538461538462,C9,17804.0
55043,ID55044,1.23802601436011,0.23,0.346153846153846,C8,8794.0
55044,ID55045,0.318740979714144,0.06,0.711538461538462,C14,7788.0
55045,ID55046,0.350411338809697,0.02,0.298076923076923,C8,8794.0
55046,ID55047,0.091034468123808,0.09,0.557692307692308,C8,8794.0
55047,ID55048,0.103891231827538,0.1,0.307692307692308,C2,27003.0
55048,ID55049,0.715714355532944,0.01,0.442307692307692,C8,8794.0
55049,ID55050,1.0578322066721,0.05,0.413461538461538,C5,34738.0
55050,ID55051,0.780441992623838,0.01,0.509615384615385,C8,8794.0
55051,ID55052,0.857346430949124,0.13,0.423076923076923,C8,8794.0
55052,ID55053,0.517355619878604,0.15,0.682692307692308,C8,8794.0
55053,ID55054,0.923315587285422,0.06,0.413461538461538,C10,73430.0
55054,ID55055,1.10223318762113,0.07,0.586538461538462,C13,5410.0
55055,ID55056,0.048394774726643,0.01,0.557692307692308,C3,4076.0
55056,ID55057,0.047988130151125,0.03,0.480769230769231,C3,4076.0
55057,ID55058,1.06544639885684,0.19,0.567307692307692,C3,4076.0
55058,ID55059,1.03819628474305,0.08,0.557692307692308,C8,8794.0
55059,ID55060,0.550459442810473,0.02,0.682692307692308,C2,27003.0
55060,ID55061,0.365389998030523,0.01,0.394230769230769,C18,35036.0
55061,ID55062,0.554551566781717,0.04,0.5,C14,7788.0
55062,ID55063,0.471917642471177,0.1,0.557692307692308,C12,34791.0
55063,ID55064,0.413123062336109,0.01,0.394230769230769,C3,4076.0
55064,ID55065,0.796841335239739,0.06,0.480769230769231,C8,8794.0
55065,ID55066,0.490065614352957,0.08,0.394230769230769,C9,17804.0
55066,ID55067,0.441022975883647,0.04,0.557692307692308,C13,5410.0
55067,ID55068,0.846441870798272,0.09,0.451923076923077,C5,34738.0
55068,ID55069,0.235991797138347,0.05,0.682692307692308,C1,4990.0
55069,ID55070,0.15064871191631,0.05,0.307692307692308,C6,13051.0
55070,ID55071,0.521027239437539,0.13,0.490384615384615,C5,34738.0
55071,ID55072,0.627213482963837,0.17,0.432692307692308,C10,73430.0
55072,ID55073,1.23116719109216,0.07,0.346153846153846,C8,8794.0
55073,ID55074,0.567433129003424,0.01,0.548076923076923,C10,73430.0
55074,ID55075,1.06778183751918,0.15,0.480769230769231,C13,5410.0
55075,ID55076,0.473653236248195,0.05,0.548076923076923,C3,4076.0
55076,ID55077,0.238916215495892,0.02,0.5,C7,6112.0
55077,ID55078,1.15112623184584,0.12,0.538461538461538,C8,8794.0
55078,ID55079,0.110801527932093,0.06,0.394230769230769,C17,65567.0
55079,ID55080,1.03032751648394,0.08,0.5,C10,73430.0
55080,ID55081,0.424790848066215,0.04,0.355769230769231,C5,34738.0
55081,ID55082,1.19245115747552,0.05,0.307692307692308,C2,27003.0
55082,ID55083,0.989065610093149,0.01,0.778846153846154,C9,17804.0
55083,ID55084,1.10293017744309,0.06,0.326923076923077,C8,8794.0
55084,ID55085,0.37411099916092,0.0,0.5,C13,5410.0
55085,ID55086,1.09227763598279,0.06,0.509615384615385,C12,34791.0
55086,ID55087,0.309037499207185,0.03,0.682692307692308,C3,4076.0
55087,ID55088,0.084834219667982,0.03,0.375,C8,8794.0
55088,ID55089,0.006598655465701,0.02,0.307692307692308,C7,6112.0
55089,ID55090,1.13299416728252,0.18,0.567307692307692,C2,27003.0
55090,ID55091,0.073210314846621,0.01,0.432692307692308,C7,6112.0
55091,ID55092,0.220385137019134,0.11,0.423076923076923,C13,5410.0
55092,ID55093,0.141002424836587,0.1,0.375,C8,8794.0
55093,ID55094,0.576387911945063,0.04,0.663461538461538,C3,4076.0
55094,ID55095,0.041071626595836,0.01,0.673076923076923,C8,8794.0
55095,ID55096,0.009868588000624,0.0,0.288461538461538,C2,27003.0
55096,ID55097,0.277609423330033,0.15,0.442307692307692,C10,73430.0
55097,ID55098,1.21410300473732,0.03,0.490384615384615,C8,8794.0
55098,ID55099,0.426286148056967,0.02,0.326923076923077,C4,21622.0
55099,ID55100,0.094433322824472,0.02,0.548076923076923,C2,27003.0
55100,ID55101,1.1210930243994,0.13,0.403846153846154,C8,8794.0
55101,ID55102,1.1834645397431,0.03,0.480769230769231,C14,7788.0
55102,ID55103,1.1781493013292,0.15,0.538461538461538,C8,8794.0
55103,ID55104,1.13611464915731,0.03,0.730769230769231,C8,8794.0
55104,ID55105,1.01404328542847,0.03,0.461538461538462,C2,27003.0
55105,ID55106,1.02630549969332,0.11,0.461538461538462,C12,34791.0
55106,ID55107,0.09615827668801499,0.13,0.596153846153846,C2,27003.0
55107,ID55108,1.21270891752491,0.04,0.509615384615385,C12,34791.0
55108,ID55109,0.070717823887605,0.01,0.471153846153846,C3,4076.0
55109,ID55110,1.1958462144476,0.05,0.365384615384615,C2,27003.0
55110,ID55111,0.202497618530182,0.14,0.423076923076923,C14,7788.0
55111,ID55112,1.0578283347043,0.18,0.403846153846154,C22,16733.0
55112,ID55113,0.099506617664644,0.09,0.336538461538461,C7,6112.0
55113,ID55114,1.08116761852121,0.1,0.490384615384615,C13,5410.0
55114,ID55115,0.91509136795076,0.03,0.528846153846154,C5,34738.0
55115,ID55116,0.035803065250003,0.0,0.346153846153846,C3,4076.0
55116,ID55117,0.05048952988152,0.0,0.682692307692308,C10,73430.0
55117,ID55118,0.211838532012467,0.0,0.673076923076923,C2,27003.0
55118,ID55119,0.135977518027295,0.13,0.471153846153846,C9,17804.0
55119,ID55120,0.611422337289379,0.1,0.298076923076923,C5,34738.0
55120,ID55121,0.622258090685573,0.02,0.567307692307692,C10,73430.0
55121,ID55122,0.087394066546651,0.04,0.625,C5,34738.0
55122,ID55123,0.38979973332779,0.01,0.355769230769231,C2,27003.0
55123,ID55124,0.891895767599518,0.06,0.471153846153846,C2,27003.0
55124,ID55125,0.62751478160354,0.01,0.471153846153846,C10,73430.0
55125,ID55126,0.679802509314771,0.01,0.384615384615385,C9,17804.0
55126,ID55127,0.6998994817838,0.02,0.375,C13,5410.0
55127,ID55128,1.01379474214468,0.03,0.365384615384615,C4,21622.0
55128,ID55129,0.052052209548223,0.03,0.471153846153846,C3,4076.0
55129,ID55130,1.18725893745529,0.15,0.423076923076923,C13,5410.0
55130,ID55131,0.190128662822646,0.03,0.442307692307692,C15,290.0
55131,ID55132,0.095967622541271,0.11,0.394230769230769,C5,34738.0
55132,ID55133,0.081098031744051,0.01,0.471153846153846,C8,8794.0
55133,ID55134,0.987512073409931,0.11,0.336538461538461,C8,8794.0
55134,ID55135,0.467720467534231,0.0,0.480769230769231,C14,7788.0
55135,ID55136,1.05776733668928,0.03,0.451923076923077,C2,27003.0
55136,ID55137,1.03441723476738,0.09,0.538461538461538,C3,4076.0
55137,ID55138,0.338649167073132,0.01,0.394230769230769,C3,4076.0
55138,ID55139,0.421729337913541,0.05,0.298076923076923,C5,34738.0
55139,ID55140,0.458177599464762,0.01,0.701923076923077,C5,34738.0
55140,ID55141,1.03526566271076,0.14,0.480769230769231,C11,6108.0
55141,ID55142,0.941997544137768,0.01,0.346153846153846,C7,6112.0
55142,ID55143,1.16869394661817,0.08,0.576923076923077,C8,8794.0
55143,ID55144,0.627265123630782,0.23,0.442307692307692,C14,7788.0
55144,ID55145,0.19452448071596,0.17,0.75,C10,73430.0
55145,ID55146,0.15712717590235,0.03,0.451923076923077,C9,17804.0
55146,ID55147,0.192459144974055,0.01,0.471153846153846,C3,4076.0
55147,ID55148,0.030833176765891,0.01,0.413461538461538,C4,21622.0
55148,ID55149,1.22016740935776,0.06,0.336538461538461,C2,27003.0
55149,ID55150,0.111033770114326,0.0,0.490384615384615,C5,34738.0
55150,ID55151,1.13997882017793,0.04,0.442307692307692,C2,27003.0
55151,ID55152,0.445766106061408,0.15,0.461538461538462,C2,27003.0
55152,ID55153,0.692291750079173,0.03,0.644230769230769,C5,34738.0
55153,ID55154,0.32157625154327,0.15,0.538461538461538,C14,7788.0
55154,ID55155,0.085842816235961,0.09,0.336538461538461,C8,8794.0
55155,ID55156,1.06748872886965,0.01,0.567307692307692,C2,27003.0
55156,ID55157,1.12315141176373,0.02,0.644230769230769,C2,27003.0
55157,ID55158,1.13748111121049,0.07,0.480769230769231,C8,8794.0
55158,ID55159,1.1514109908212,0.05,0.557692307692308,C8,8794.0
55159,ID55160,0.024879348822833,0.03,0.567307692307692,C8,8794.0
55160,ID55161,0.222615248464942,0.1,0.326923076923077,C2,27003.0
55161,ID55162,0.630222596221856,0.03,0.375,C3,4076.0
55162,ID55163,1.12376944074784,0.06,0.413461538461538,C2,27003.0
55163,ID55164,1.15346723676013,0.08,0.586538461538462,C14,7788.0
55164,ID55165,0.346353412357542,0.11,0.471153846153846,C8,8794.0
55165,ID55166,0.378655558952285,0.01,0.355769230769231,C7,6112.0
55166,ID55167,1.12307662424403,0.09,0.730769230769231,C14,7788.0
55167,ID55168,0.939306147368298,0.14,0.471153846153846,C8,8794.0
55168,ID55169,0.511819926652415,0.09,0.692307692307692,C2,27003.0
55169,ID55170,0.301147011872039,0.0,0.586538461538462,C10,73430.0
55170,ID55171,1.04895774040164,0.15,0.586538461538462,C12,34791.0
55171,ID55172,0.620895306126962,0.01,0.375,C13,5410.0
55172,ID55173,1.03827309875552,0.02,0.480769230769231,C1,4990.0
55173,ID55174,0.722649183181918,0.09,0.557692307692308,C2,27003.0
55174,ID55175,0.373424056710178,0.04,0.307692307692308,C3,4076.0
55175,ID55176,0.406343589539456,0.01,0.432692307692308,C10,73430.0
55176,ID55177,1.12400668799762,0.04,0.384615384615385,C8,8794.0
55177,ID55178,0.452824592973758,0.08,0.538461538461538,C8,8794.0
55178,ID55179,0.838911448648702,0.01,0.355769230769231,C3,4076.0
55179,ID55180,0.861882400833848,0.12,0.394230769230769,C8,8794.0
55180,ID55181,0.309073408618065,0.12,0.326923076923077,C14,7788.0
55181,ID55182,0.097331621840221,0.15,0.346153846153846,C7,6112.0
55182,ID55183,1.22212229332314,0.17,0.596153846153846,C10,73430.0
55183,ID55184,0.042276338940311,0.0,0.586538461538462,C13,5410.0
55184,ID55185,0.667532771242202,0.18,0.490384615384615,C2,27003.0
55185,ID55186,0.946018317177367,0.06,0.298076923076923,C8,8794.0
55186,ID55187,0.159996248370563,0.0,0.548076923076923,C2,27003.0
55187,ID55188,0.52354341699308,0.03,0.5,C4,21622.0
55188,ID55189,1.2242674728433,0.05,0.605769230769231,C7,6112.0
55189,ID55190,0.115146367544974,0.11,0.317307692307692,C8,8794.0
55190,ID55191,0.009676840945803,0.01,0.394230769230769,C9,17804.0
55191,ID55192,0.152939629106125,0.01,0.711538461538462,C5,34738.0
55192,ID55193,0.297363514106814,0.01,0.442307692307692,C8,8794.0
55193,ID55194,0.020818494917914,0.02,0.586538461538462,C2,27003.0
55194,ID55195,1.0184095315186,0.01,0.480769230769231,C5,34738.0
55195,ID55196,0.213974309835403,0.0,0.442307692307692,C14,7788.0
55196,ID55197,0.021461824090741,0.01,0.336538461538461,C2,27003.0
55197,ID55198,1.11540930260987,0.01,0.653846153846154,C9,17804.0
55198,ID55199,0.011675403371994,0.01,0.403846153846154,C7,6112.0
55199,ID55200,1.15780614755929,0.04,0.432692307692308,C3,4076.0
55200,ID55201,0.081793899835877,0.06,0.355769230769231,C9,17804.0
55201,ID55202,1.19574786428107,0.13,0.653846153846154,C8,8794.0
55202,ID55203,0.012140878373781,0.0,0.538461538461538,C8,8794.0
55203,ID55204,0.386126945107987,0.09,0.365384615384615,C13,5410.0
55204,ID55205,0.879241829241627,0.0,0.451923076923077,C13,5410.0
55205,ID55206,0.100794277130482,0.0,0.394230769230769,C5,34738.0
55206,ID55207,0.550438155670712,0.01,0.413461538461538,C9,17804.0
55207,ID55208,0.971631479066858,0.01,0.442307692307692,C3,4076.0
55208,ID55209,0.092831958429052,0.12,0.307692307692308,C3,4076.0
55209,ID55210,0.054591256850094,0.0,0.384615384615385,C3,4076.0
55210,ID55211,0.983454801210564,0.07,0.5,C9,17804.0
55211,ID55212,1.24468919249053,0.06,0.471153846153846,C8,8794.0
55212,ID55213,1.1451951999086,0.02,0.432692307692308,C14,7788.0
55213,ID55214,0.036821079846752,0.05,0.355769230769231,C8,8794.0
55214,ID55215,1.23084731554151,0.06,0.375,C14,7788.0
55215,ID55216,0.233599024988136,0.16,0.317307692307692,C10,73430.0
55216,ID55217,1.07792393877817,0.05,0.490384615384615,C8,8794.0
55217,ID55218,1.12887973340432,0.07,0.423076923076923,C3,4076.0
55218,ID55219,1.15913972669364,0.01,0.673076923076923,C8,8794.0
55219,ID55220,1.1953945831652,0.19,0.413461538461538,C5,34738.0
55220,ID55221,0.701701853248605,0.06,0.346153846153846,C14,7788.0
55221,ID55222,0.636009202261851,0.01,0.538461538461538,C7,6112.0
55222,ID55223,0.525426153043186,0.05,0.346153846153846,C8,8794.0
55223,ID55224,0.401146557875142,0.09,0.394230769230769,C7,6112.0
55224,ID55225,0.660260833414233,0.01,0.375,C3,4076.0
55225,ID55226,0.991868370387627,0.02,0.317307692307692,C5,34738.0
55226,ID55227,0.512774215543718,0.01,0.375,C9,17804.0
55227,ID55228,0.721349098301906,0.06,0.451923076923077,C14,7788.0
55228,ID55229,1.01379536442893,0.07,0.528846153846154,C13,5410.0
55229,ID55230,1.06669668308649,0.03,0.403846153846154,C14,7788.0
55230,ID55231,0.022147590936394,0.02,0.5,C10,73430.0
55231,ID55232,1.16017240736265,0.07,0.442307692307692,C8,8794.0
55232,ID55233,0.440493184029299,0.01,0.586538461538462,C8,8794.0
55233,ID55234,0.072711198601596,0.13,0.307692307692308,C2,27003.0
55234,ID55235,0.575339222702047,0.03,0.471153846153846,C3,4076.0
55235,ID55236,0.033193765850421,0.01,0.346153846153846,C12,34791.0
55236,ID55237,0.488853691623236,0.13,0.490384615384615,C14,7788.0
55237,ID55238,0.524550176285427,0.1,0.480769230769231,C7,6112.0
55238,ID55239,0.374368195731714,0.04,0.596153846153846,C3,4076.0
55239,ID55240,0.69375827312478,0.15,0.394230769230769,C5,34738.0
55240,ID55241,1.03754125408959,0.15,0.423076923076923,C8,8794.0
55241,ID55242,0.071911079639968,0.0,0.480769230769231,C3,4076.0
55242,ID55243,1.06049153642243,0.08,0.471153846153846,C1,4990.0
55243,ID55244,1.15991358908042,0.06,0.423076923076923,C8,8794.0
55244,ID55245,1.03199677405402,0.1,0.682692307692308,C8,8794.0
55245,ID55246,0.628196779267352,0.02,0.298076923076923,C8,8794.0
55246,ID55247,0.361640984525836,0.0,0.625,C2,27003.0
55247,ID55248,0.313047951050384,0.11,0.519230769230769,C8,8794.0
55248,ID55249,0.806521684290878,0.02,0.567307692307692,C1,4990.0
55249,ID55250,0.081728290111795,0.0,0.730769230769231,C2,27003.0
55250,ID55251,1.13684254311111,0.11,0.394230769230769,C8,8794.0
55251,ID55252,0.831183622163979,0.05,0.423076923076923,C4,21622.0
55252,ID55253,1.09539683264933,0.0,0.298076923076923,C10,73430.0
55253,ID55254,0.115588041242839,0.0,0.625,C10,73430.0
55254,ID55255,1.0324750545985,0.07,0.403846153846154,C13,5410.0
55255,ID55256,0.46908676945805,0.05,0.798076923076923,C19,27742.0
55256,ID55257,0.329514486664181,0.07,0.394230769230769,C12,34791.0
55257,ID55258,1.10325395191639,0.05,0.326923076923077,C8,8794.0
55258,ID55259,0.979584077747836,0.03,0.442307692307692,C10,73430.0
55259,ID55260,1.02804760800501,0.06,0.442307692307692,C8,8794.0
55260,ID55261,1.11771623901856,0.08,0.663461538461538,C8,8794.0
55261,ID55262,0.051848233496151,0.02,0.490384615384615,C2,27003.0
55262,ID55263,0.143678098181102,0.01,0.403846153846154,C1,4990.0
